,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,home_time,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,home_time_t_minus_1,covid_cases_t_plus_one
1243,6,2020-08-10,24440.0,1.860988,5.511709,13.545818,0.19,0.23,171.0,711.1305309734513,6,2020-08-09,23583.0,1.90108,5.666364,13.041202,0.23,0.14,171.0,813.5986696230599,24995.0
1244,6,2020-08-11,24995.0,1.745034,5.49185,13.889956,0.25,0.27,183.0,706.8849557522124,6,2020-08-10,24440.0,1.860988,5.511709,13.545818,0.19,0.23,171.0,711.1305309734513,25179.0
1245,6,2020-08-12,25179.0,1.803897,5.221255,13.757609,0.17,0.27,183.0,711.1172566371681,6,2020-08-11,24995.0,1.745034,5.49185,13.889956,0.25,0.27,183.0,706.8849557522124,25499.0
1246,6,2020-08-13,25499.0,1.641266,4.796548,13.298877,0.19,0.16,187.0,704.4048672566372,6,2020-08-12,25179.0,1.803897,5.221255,13.757609,0.17,0.27,183.0,711.1172566371681,25888.0
1247,6,2020-08-14,25888.0,1.598629,4.879822,12.412154,0.19,0.12,204.0,697.8694690265487,6,2020-08-13,25499.0,1.641266,4.796548,13.298877,0.19,0.16,187.0,704.4048672566372,26266.0
1248,6,2020-08-15,26266.0,1.45141,5.233325,11.901107,0.14,0.19,204.0,736.0597345132743,6,2020-08-14,25888.0,1.598629,4.879822,12.412154,0.19,0.12,204.0,697.8694690265487,26570.0
1249,6,2020-08-16,26570.0,1.377917,5.625135,11.21432,0.19,0.2,204.0,798.9911504424779,6,2020-08-15,26266.0,1.45141,5.233325,11.901107,0.14,0.19,204.0,736.0597345132743,26788.0
1250,6,2020-08-17,26788.0,1.328701,6.194831,10.819754,0.11,0.13,204.0,709.5309734513274,6,2020-08-16,26570.0,1.377917,5.625135,11.21432,0.19,0.2,204.0,798.9911504424779,26968.0
1251,6,2020-08-18,26968.0,1.289506,6.230126,10.877816,0.12,0.1,216.0,706.5862831858407,6,2020-08-17,26788.0,1.328701,6.194831,10.819754,0.11,0.13,204.0,709.5309734513274,27184.0
1252,6,2020-08-19,27184.0,1.279786,5.69,10.927986,0.15,0.1,228.0,715.4048672566372,6,2020-08-18,26968.0,1.289506,6.230126,10.877816,0.12,0.1,216.0,706.5862831858407,27378.0
1253,6,2020-08-20,27378.0,1.173721,5.30032,11.112107,0.12,0.15,229.0,707.6829268292682,6,2020-08-19,27184.0,1.279786,5.69,10.927986,0.15,0.1,228.0,715.4048672566372,27658.0
1254,6,2020-08-21,27658.0,1.087244,4.537049,11.667896,0.12,0.15,238.0,701.4478935698448,6,2020-08-20,27378.0,1.173721,5.30032,11.112107,0.12,0.15,229.0,707.6829268292682,27915.0
1255,6,2020-08-22,27915.0,1.01587,3.790844,11.973713,0.12,0.15,240.0,751.2,6,2020-08-21,27658.0,1.087244,4.537049,11.667896,0.12,0.15,238.0,701.4478935698448,28140.0
1258,6,2020-08-27,28854.0,1.301765,2.674036,11.0743,0.15,0.1,251.0,741.8935698447893,6,2020-08-26,28612.0,1.324145,2.468605,10.795411,0.11,0.13,251.0,730.5565410199556,28961.0
1259,6,2020-08-28,28961.0,1.289274,2.66989,10.994289,0.12,0.13,268.0,690.8666666666667,6,2020-08-27,28854.0,1.301765,2.674036,11.0743,0.15,0.1,251.0,741.8935698447893,29105.0
1260,6,2020-08-29,29105.0,1.222194,3.222892,11.139421,0.12,0.13,281.0,736.0576496674057,6,2020-08-28,28961.0,1.289274,2.66989,10.994289,0.12,0.13,268.0,690.8666666666667,29230.0
1261,6,2020-08-30,29230.0,1.19105,3.718823,10.938988,0.12,0.13,281.0,801.5365853658536,6,2020-08-29,29105.0,1.222194,3.222892,11.139421,0.12,0.13,281.0,736.0576496674057,29324.0
1264,6,2020-09-05,30040.0,1.059474,3.875277,8.107751,0.1,0.1,291.0,710.2372505543237,6,2020-09-04,29858.0,1.164096,3.067527,8.797876,0.1,0.1,291.0,691.5232815964523,30080.0
1265,6,2020-09-06,30080.0,1.020749,4.477274,7.240505,0.1,0.1,291.0,763.4257206208425,6,2020-09-05,30040.0,1.059474,3.875277,8.107751,0.1,0.1,291.0,710.2372505543237,30179.0
1266,6,2020-09-07,30179.0,1.004825,5.005518,6.856515,0.12,0.11,291.0,815.0665188470067,6,2020-09-06,30080.0,1.020749,4.477274,7.240505,0.1,0.1,291.0,763.4257206208425,30202.0
1267,6,2020-09-08,30202.0,1.062548,5.492894,6.881581,0.1,0.11,291.0,726.3946784922394,6,2020-09-07,30179.0,1.004825,5.005518,6.856515,0.12,0.11,291.0,815.0665188470067,30371.0
1268,6,2020-09-09,30371.0,1.137787,4.991061,6.957327,0.11,0.17,292.0,703.3569844789357,6,2020-09-08,30202.0,1.062548,5.492894,6.881581,0.1,0.11,291.0,726.3946784922394,30440.0
1269,6,2020-09-10,30440.0,1.065838,3.981535,6.854992,0.14,0.17,302.0,697.729490022173,6,2020-09-09,30371.0,1.137787,4.991061,6.957327,0.11,0.17,292.0,703.3569844789357,30563.0
1270,6,2020-09-11,30563.0,0.932593,3.719214,6.673175,0.14,0.17,317.0,674.9889135254989,6,2020-09-10,30440.0,1.065838,3.981535,6.854992,0.14,0.17,302.0,697.729490022173,30622.0
1271,6,2020-09-12,30622.0,0.893925,3.618725,7.027051,0.14,0.17,321.0,717.4745011086475,6,2020-09-11,30563.0,0.932593,3.719214,6.673175,0.14,0.17,317.0,674.9889135254989,30735.0
1272,6,2020-09-13,30735.0,0.887541,3.596397,7.243923,0.19,0.13,327.0,761.8647450110865,6,2020-09-12,30622.0,0.893925,3.618725,7.027051,0.14,0.17,321.0,717.4745011086475,30850.0
1273,6,2020-09-14,30850.0,0.922179,3.624697,7.335696,0.19,0.13,327.0,704.050997782705,6,2020-09-13,30735.0,0.887541,3.596397,7.243923,0.19,0.13,327.0,761.8647450110865,30916.0
1274,6,2020-09-15,30916.0,0.900092,3.593908,7.121736,0.15,0.13,328.0,711.3082039911308,6,2020-09-14,30850.0,0.922179,3.624697,7.335696,0.19,0.13,327.0,704.050997782705,31076.0
1275,6,2020-09-16,31076.0,0.889649,3.819227,6.585317,0.15,0.13,335.0,706.569844789357,6,2020-09-15,30916.0,0.900092,3.593908,7.121736,0.15,0.13,328.0,711.3082039911308,31148.0
1276,6,2020-09-17,31148.0,0.954257,3.539702,6.042938,0.15,0.15,335.0,685.3259423503326,6,2020-09-16,31076.0,0.889649,3.819227,6.585317,0.15,0.13,335.0,706.569844789357,31261.0
1277,6,2020-09-18,31261.0,1.270917,2.719385,5.562657,0.12,0.1,345.0,656.7206208425721,6,2020-09-17,31148.0,0.954257,3.539702,6.042938,0.15,0.15,335.0,685.3259423503326,31379.0
1278,6,2020-09-19,31379.0,1.424753,2.550984,5.291737,0.12,0.1,349.0,689.9667405764967,6,2020-09-18,31261.0,1.270917,2.719385,5.562657,0.12,0.1,345.0,656.7206208425721,31509.0
1279,6,2020-09-20,31509.0,1.460684,2.492899,5.00991,0.15,0.17,349.0,730.3215077605322,6,2020-09-19,31379.0,1.424753,2.550984,5.291737,0.12,0.1,349.0,689.9667405764967,31572.0
1280,6,2020-09-21,31572.0,1.545185,2.350933,4.759253,0.1,0.17,349.0,683.2771618625277,6,2020-09-20,31509.0,1.460684,2.492899,5.00991,0.15,0.17,349.0,730.3215077605322,31647.0
1281,6,2020-09-22,31647.0,1.389038,2.557849,4.632722,0.1,0.17,352.0,693.9644444444444,6,2020-09-21,31572.0,1.545185,2.350933,4.759253,0.1,0.17,349.0,683.2771618625277,31712.0
1282,6,2020-09-23,31712.0,1.497379,2.405362,4.632973,0.1,0.12,355.0,717.9866666666667,6,2020-09-22,31647.0,1.389038,2.557849,4.632722,0.1,0.17,352.0,693.9644444444444,31785.0
1283,6,2020-09-24,31785.0,1.372381,2.470197,4.751791,0.1,0.11,356.0,703.2350332594235,6,2020-09-23,31712.0,1.497379,2.405362,4.632973,0.1,0.12,355.0,717.9866666666667,31865.0
1284,6,2020-09-25,31865.0,1.455086,2.255302,4.809283,0.12,0.1,362.0,676.5521064301552,6,2020-09-24,31785.0,1.372381,2.470197,4.751791,0.1,0.11,356.0,703.2350332594235,31865.0
1285,6,2020-09-26,31865.0,1.393143,2.080206,4.85082,0.12,0.1,364.0,705.9004424778761,6,2020-09-25,31865.0,1.455086,2.255302,4.809283,0.12,0.1,362.0,676.5521064301552,31994.0
1286,6,2020-09-27,31994.0,1.427754,2.071716,4.88469,0.16,0.1,364.0,754.6703539823009,6,2020-09-26,31865.0,1.393143,2.080206,4.85082,0.12,0.1,364.0,705.9004424778761,32019.0
1287,6,2020-09-28,32019.0,1.442346,2.054085,4.793783,0.16,0.11,364.0,705.6319290465632,6,2020-09-27,31994.0,1.427754,2.071716,4.88469,0.16,0.1,364.0,754.6703539823009,32073.0
1288,6,2020-09-29,32073.0,1.297095,2.336263,4.699237,0.11,0.11,364.0,717.712389380531,6,2020-09-28,32019.0,1.442346,2.054085,4.793783,0.16,0.11,364.0,705.6319290465632,32128.0
1289,6,2020-09-30,32128.0,1.581633,2.329328,4.180272,0.16,0.13,365.0,747.5995575221239,6,2020-09-29,32073.0,1.297095,2.336263,4.699237,0.11,0.11,364.0,717.712389380531,32184.0
1290,6,2020-10-01,32184.0,1.617619,3.250348,3.891361,0.14,0.13,366.0,731.0464601769911,6,2020-09-30,32128.0,1.581633,2.329328,4.180272,0.16,0.13,365.0,747.5995575221239,32343.0
1291,6,2020-10-02,32343.0,1.567352,2.901477,3.932065,0.11,0.13,376.0,642.3849557522124,6,2020-10-01,32184.0,1.617619,3.250348,3.891361,0.14,0.13,366.0,731.0464601769911,32443.0
1292,6,2020-10-03,32443.0,1.487769,2.843202,4.140775,0.14,0.14,381.0,712.1902654867257,6,2020-10-02,32343.0,1.567352,2.901477,3.932065,0.11,0.13,376.0,642.3849557522124,32491.0
1293,6,2020-10-04,32491.0,1.489338,2.797778,4.36541,0.19,0.14,381.0,769.8451327433628,6,2020-10-03,32443.0,1.487769,2.843202,4.140775,0.14,0.14,381.0,712.1902654867257,32522.0
1294,6,2020-10-05,32522.0,1.542629,2.938921,4.336118,0.33,0.14,381.0,691.4314159292036,6,2020-10-04,32491.0,1.489338,2.797778,4.36541,0.19,0.14,381.0,769.8451327433628,32609.0
1297,6,2020-10-09,32831.0,1.309171,2.780623,3.199583,0.12,0.1,388.0,678.1172566371681,6,2020-10-08,32741.0,1.39988,3.070473,3.416505,0.16,0.1,383.0,688.816371681416,32878.0
1298,6,2020-10-10,32878.0,1.248453,2.68239,2.732553,0.12,0.1,390.0,712.3230088495575,6,2020-10-09,32831.0,1.309171,2.780623,3.199583,0.12,0.1,388.0,678.1172566371681,32878.0
1299,6,2020-10-11,32878.0,1.267481,2.771645,2.334652,0.12,0.1,391.0,767.5730088495575,6,2020-10-10,32878.0,1.248453,2.68239,2.732553,0.12,0.1,390.0,712.3230088495575,33020.0
1300,6,2020-10-12,33020.0,1.2721,2.874323,2.208978,0.15,0.11,392.0,711.4469026548672,6,2020-10-11,32878.0,1.267481,2.771645,2.334652,0.12,0.1,391.0,767.5730088495575,33089.0
1301,6,2020-10-13,33089.0,1.197334,2.660161,2.226455,0.14,0.11,392.0,705.0132743362832,6,2020-10-12,33020.0,1.2721,2.874323,2.208978,0.15,0.11,392.0,711.4469026548672,33145.0
1302,6,2020-10-14,33145.0,1.152756,3.005672,2.386435,0.11,0.17,394.0,705.4225663716815,6,2020-10-13,33089.0,1.197334,2.660161,2.226455,0.14,0.11,392.0,705.0132743362832,33225.0
1303,6,2020-10-15,33225.0,1.046841,3.31051,2.728013,0.15,0.16,403.0,698.5486725663717,6,2020-10-14,33145.0,1.152756,3.005672,2.386435,0.11,0.17,394.0,705.4225663716815,33373.0
1304,6,2020-10-16,33373.0,1.03527,3.655203,2.992403,0.1,0.16,403.0,669.5575221238938,6,2020-10-15,33225.0,1.046841,3.31051,2.728013,0.15,0.16,403.0,698.5486725663717,33373.0
1305,6,2020-10-17,33373.0,1.043623,3.52567,3.356587,0.15,0.19,405.0,688.8938053097345,6,2020-10-16,33373.0,1.03527,3.655203,2.992403,0.1,0.16,403.0,669.5575221238938,33448.0
1306,6,2020-10-18,33448.0,1.073286,3.363653,3.638148,0.15,0.19,405.0,750.9889380530974,6,2020-10-17,33373.0,1.043623,3.52567,3.356587,0.15,0.19,405.0,688.8938053097345,33497.0
1307,6,2020-10-19,33497.0,1.09133,3.297236,3.936353,0.15,0.14,405.0,700.5575221238938,6,2020-10-18,33448.0,1.073286,3.363653,3.638148,0.15,0.19,405.0,750.9889380530974,33551.0
1308,6,2020-10-20,33551.0,1.125811,3.444258,4.247158,0.12,0.14,408.0,687.3539823008849,6,2020-10-19,33497.0,1.09133,3.297236,3.936353,0.15,0.14,405.0,700.5575221238938,33630.0
1309,6,2020-10-21,33630.0,1.118937,3.316164,4.572739,0.11,0.1,410.0,689.5862831858407,6,2020-10-20,33551.0,1.125811,3.444258,4.247158,0.12,0.14,408.0,687.3539823008849,33669.0
1310,6,2020-10-22,33669.0,1.117731,2.976729,4.833966,0.12,0.1,411.0,672.5088495575221,6,2020-10-21,33630.0,1.118937,3.316164,4.572739,0.11,0.1,410.0,689.5862831858407,33775.0
1311,6,2020-10-23,33775.0,1.133174,2.902355,4.890789,0.14,0.1,411.0,656.4048672566372,6,2020-10-22,33669.0,1.117731,2.976729,4.833966,0.12,0.1,411.0,672.5088495575221,33813.0
1312,6,2020-10-24,33813.0,1.092496,3.367181,4.893893,0.13,0.17,411.0,688.29203539823,6,2020-10-23,33775.0,1.133174,2.902355,4.890789,0.14,0.1,411.0,656.4048672566372,33881.0
1313,6,2020-10-25,33881.0,1.131328,3.52742,4.799396,0.13,0.15,411.0,743.2106430155211,6,2020-10-24,33813.0,1.092496,3.367181,4.893893,0.13,0.17,411.0,688.29203539823,33928.0
1314,6,2020-10-26,33928.0,1.215412,3.830297,4.526913,0.14,0.12,411.0,701.6703539823009,6,2020-10-25,33881.0,1.131328,3.52742,4.799396,0.13,0.15,411.0,743.2106430155211,33928.0
1315,6,2020-10-27,33928.0,1.188613,3.56012,4.384414,0.1,0.11,415.0,698.04203539823,6,2020-10-26,33928.0,1.215412,3.830297,4.526913,0.14,0.12,411.0,701.6703539823009,34114.0
1316,6,2020-10-28,34114.0,1.199153,4.396746,4.211783,0.1,0.11,415.0,703.470066518847,6,2020-10-27,33928.0,1.188613,3.56012,4.384414,0.1,0.11,415.0,698.04203539823,34154.0
1317,6,2020-10-29,34154.0,1.229991,4.489493,4.234891,0.11,0.11,417.0,677.6681415929204,6,2020-10-28,34114.0,1.199153,4.396746,4.211783,0.1,0.11,415.0,703.470066518847,34308.0
1318,6,2020-10-30,34308.0,1.391169,4.610558,4.481924,0.11,0.12,418.0,650.6902654867257,6,2020-10-29,34154.0,1.229991,4.489493,4.234891,0.11,0.11,417.0,677.6681415929204,34378.0
1319,6,2020-10-31,34378.0,1.3289,4.964234,4.913744,0.2,0.18,419.0,713.9933481152993,6,2020-10-30,34308.0,1.391169,4.610558,4.481924,0.11,0.12,418.0,650.6902654867257,34457.0
1320,6,2020-11-01,34457.0,1.419369,5.252126,5.634229,0.16,0.13,419.0,777.7676991150443,6,2020-10-31,34378.0,1.3289,4.964234,4.913744,0.2,0.18,419.0,713.9933481152993,34563.0
1321,6,2020-11-02,34563.0,1.516266,5.352696,6.179116,0.23,0.16,419.0,701.6291390728477,6,2020-11-01,34457.0,1.419369,5.252126,5.634229,0.16,0.13,419.0,777.7676991150443,34676.0
1322,6,2020-11-03,34676.0,1.427815,5.548266,6.454223,0.13,0.15,420.0,690.6261061946902,6,2020-11-02,34563.0,1.516266,5.352696,6.179116,0.23,0.16,419.0,701.6291390728477,34779.0
1323,6,2020-11-04,34779.0,1.487886,5.768294,6.466891,0.16,0.14,421.0,687.60706401766,6,2020-11-03,34676.0,1.427815,5.548266,6.454223,0.13,0.15,420.0,690.6261061946902,34973.0
1324,6,2020-11-05,34973.0,1.695379,5.303898,6.056738,0.17,0.15,423.0,723.7139689578714,6,2020-11-04,34779.0,1.487886,5.768294,6.466891,0.16,0.14,421.0,687.60706401766,35063.0
1325,6,2020-11-06,35063.0,1.592145,5.270542,5.400177,0.17,0.19,424.0,696.2212389380531,6,2020-11-05,34973.0,1.695379,5.303898,6.056738,0.17,0.15,423.0,723.7139689578714,35205.0
1326,6,2020-11-07,35205.0,1.51993,5.607835,4.602559,0.17,0.22,424.0,744.0,6,2020-11-06,35063.0,1.592145,5.270542,5.400177,0.17,0.19,424.0,696.2212389380531,35394.0
1327,6,2020-11-08,35394.0,1.580464,5.963991,3.739335,0.18,0.16,424.0,776.8318584070796,6,2020-11-07,35205.0,1.51993,5.607835,4.602559,0.17,0.22,424.0,744.0,35467.0
1328,6,2020-11-09,35467.0,1.681475,6.393728,3.063037,0.2,0.13,424.0,795.660753880266,6,2020-11-08,35394.0,1.580464,5.963991,3.739335,0.18,0.16,424.0,776.8318584070796,35610.0
1329,6,2020-11-10,35610.0,1.658621,6.333537,2.339486,0.14,0.14,424.0,708.1592920353983,6,2020-11-09,35467.0,1.681475,6.393728,3.063037,0.2,0.13,424.0,795.660753880266,35818.0
1330,6,2020-11-11,35818.0,1.632036,6.737294,2.19071,0.23,0.28,424.0,728.0730088495575,6,2020-11-10,35610.0,1.658621,6.333537,2.339486,0.14,0.14,424.0,708.1592920353983,36069.0
1331,6,2020-11-12,36069.0,1.700289,6.209977,1.632167,0.24,0.21,425.0,706.0685840707964,6,2020-11-11,35818.0,1.632036,6.737294,2.19071,0.23,0.28,424.0,728.0730088495575,36227.0
1332,6,2020-11-13,36227.0,1.913006,6.78214,1.208296,0.16,0.2,427.0,661.6940133037695,6,2020-11-12,36069.0,1.700289,6.209977,1.632167,0.24,0.21,425.0,706.0685840707964,36470.0
1333,6,2020-11-14,36470.0,1.916902,6.496351,0.86916,0.23,0.27,427.0,725.1884700665189,6,2020-11-13,36227.0,1.913006,6.78214,1.208296,0.16,0.2,427.0,661.6940133037695,36618.0
1334,6,2020-11-15,36618.0,2.029372,6.449599,0.765317,0.23,0.13,427.0,794.6177777777777,6,2020-11-14,36470.0,1.916902,6.496351,0.86916,0.23,0.27,427.0,725.1884700665189,36919.0
1335,6,2020-11-16,36919.0,2.149403,6.476028,1.167202,0.25,0.33,427.0,748.3215077605322,6,2020-11-15,36618.0,2.029372,6.449599,0.765317,0.23,0.13,427.0,794.6177777777777,37141.0
1336,6,2020-11-17,37141.0,2.264191,6.456105,1.772624,0.27,0.28,427.0,764.0288248337029,6,2020-11-16,36919.0,2.149403,6.476028,1.167202,0.25,0.33,427.0,748.3215077605322,37323.0
1337,6,2020-11-18,37323.0,2.221359,6.301426,2.290082,0.26,0.25,432.0,711.4456762749446,6,2020-11-17,37141.0,2.264191,6.456105,1.772624,0.27,0.28,427.0,764.0288248337029,37632.0
1338,6,2020-11-19,37632.0,2.25059,7.41353,3.037807,0.31,0.29,432.0,704.0111111111111,6,2020-11-18,37323.0,2.221359,6.301426,2.290082,0.26,0.25,432.0,711.4456762749446,37982.0
1339,6,2020-11-20,37982.0,1.397444,7.526876,3.696176,0.29,0.2,435.0,687.4678492239468,6,2020-11-19,37632.0,2.25059,7.41353,3.037807,0.31,0.29,432.0,704.0111111111111,38316.0
1340,6,2020-11-21,38316.0,1.315107,9.402139,4.221571,0.32,0.28,440.0,725.4745011086475,6,2020-11-20,37982.0,1.397444,7.526876,3.696176,0.29,0.2,435.0,687.4678492239468,38519.0
1341,6,2020-11-22,38519.0,1.472678,10.304834,4.742989,0.33,0.21,440.0,772.3259423503326,6,2020-11-21,38316.0,1.315107,9.402139,4.221571,0.32,0.28,440.0,725.4745011086475,39437.0
1342,6,2020-11-23,39437.0,1.462954,11.384268,5.48685,0.44,0.36,440.0,711.8288888888889,6,2020-11-22,38519.0,1.472678,10.304834,4.742989,0.33,0.21,440.0,772.3259423503326,39721.0
1343,6,2020-11-24,39721.0,1.394947,11.045035,6.027153,0.4,0.4,442.0,718.1111111111111,6,2020-11-23,39437.0,1.462954,11.384268,5.48685,0.44,0.36,440.0,711.8288888888889,39990.0
1344,6,2020-11-25,39990.0,1.355945,11.308816,6.650771,0.45,0.45,443.0,656.8691796008869,6,2020-11-24,39721.0,1.394947,11.045035,6.027153,0.4,0.4,442.0,718.1111111111111,40337.0
1345,6,2020-11-26,40337.0,1.419582,11.141773,7.455278,0.34,0.36,443.0,756.0243902439024,6,2020-11-25,39990.0,1.355945,11.308816,6.650771,0.45,0.45,443.0,656.8691796008869,40632.0
1346,6,2020-11-27,40632.0,2.073149,11.310524,7.933464,0.42,0.39,443.0,702.5942350332595,6,2020-11-26,40337.0,1.419582,11.141773,7.455278,0.34,0.36,443.0,756.0243902439024,41328.0
1347,6,2020-11-28,41328.0,2.363307,12.116004,8.526696,0.32,0.45,443.0,730.4444444444445,6,2020-11-27,40632.0,2.073149,11.310524,7.933464,0.42,0.39,443.0,702.5942350332595,41827.0
1348,6,2020-11-29,41827.0,2.45255,12.951721,9.212427,0.5,0.43,443.0,767.6044444444444,6,2020-11-28,41328.0,2.363307,12.116004,8.526696,0.32,0.45,443.0,730.4444444444445,41957.0
1349,6,2020-11-30,41957.0,2.470558,13.658169,10.211575,0.43,0.4,443.0,710.7853982300885,6,2020-11-29,41827.0,2.45255,12.951721,9.212427,0.5,0.43,443.0,767.6044444444444,42614.0
1350,6,2020-12-01,42614.0,2.274611,12.721144,10.335267,0.45,0.41,444.0,700.7433628318585,6,2020-11-30,41957.0,2.470558,13.658169,10.211575,0.43,0.4,443.0,710.7853982300885,42937.0
1351,6,2020-12-02,42937.0,2.129538,11.900097,10.324608,0.37,0.34,446.0,695.4823008849557,6,2020-12-01,42614.0,2.274611,12.721144,10.335267,0.45,0.41,444.0,700.7433628318585,43355.0
1352,6,2020-12-03,43355.0,2.035278,12.604115,9.909184,0.42,0.4,447.0,701.0353982300885,6,2020-12-02,42937.0,2.129538,11.900097,10.324608,0.37,0.34,446.0,695.4823008849557,43860.0
1353,6,2020-12-04,43860.0,1.931274,12.634614,9.115608,0.39,0.36,450.0,689.391592920354,6,2020-12-03,43355.0,2.035278,12.604115,9.909184,0.42,0.4,447.0,701.0353982300885,44327.0
1354,6,2020-12-05,44327.0,1.810799,11.299634,8.439742,0.61,0.48,451.0,747.1086474501109,6,2020-12-04,43860.0,1.931274,12.634614,9.115608,0.39,0.36,450.0,689.391592920354,45078.0
1355,6,2020-12-06,45078.0,1.766572,10.265593,7.505012,0.71,0.58,451.0,801.0331858407079,6,2020-12-05,44327.0,1.810799,11.299634,8.439742,0.61,0.48,451.0,747.1086474501109,45342.0
1356,6,2020-12-07,45342.0,1.756775,9.386484,6.795122,0.45,0.4,451.0,728.2345132743363,6,2020-12-06,45078.0,1.766572,10.265593,7.505012,0.71,0.58,451.0,801.0331858407079,46397.0
1357,6,2020-12-08,46397.0,1.73697,9.14203,5.914483,0.45,0.34,452.0,729.4124168514412,6,2020-12-07,45342.0,1.756775,9.386484,6.795122,0.45,0.4,451.0,728.2345132743363,47411.0
1358,6,2020-12-09,47411.0,1.887601,8.955518,5.297481,0.45,0.34,458.0,733.1942604856512,6,2020-12-08,46397.0,1.73697,9.14203,5.914483,0.45,0.34,452.0,729.4124168514412,48401.0
1359,6,2020-12-10,48401.0,1.999912,9.015196,4.819945,0.47,0.39,458.0,761.6637168141593,6,2020-12-09,47411.0,1.887601,8.955518,5.297481,0.45,0.34,458.0,733.1942604856512,49232.0
1360,6,2020-12-11,49232.0,1.969891,8.305624,5.425863,0.55,0.45,462.0,693.9800884955753,6,2020-12-10,48401.0,1.999912,9.015196,4.819945,0.47,0.39,458.0,761.6637168141593,49939.0
1361,6,2020-12-12,49939.0,1.998497,9.790043,5.544656,0.53,0.6,462.0,761.1219512195122,6,2020-12-11,49232.0,1.969891,8.305624,5.425863,0.55,0.45,462.0,693.9800884955753,50624.0
1362,6,2020-12-13,50624.0,2.097716,11.017595,5.686212,0.79,0.55,464.0,801.2190265486726,6,2020-12-12,49939.0,1.998497,9.790043,5.544656,0.53,0.6,462.0,761.1219512195122,51612.0
1363,6,2020-12-14,51612.0,2.352716,12.15692,5.862734,0.68,0.49,464.0,722.9557522123894,6,2020-12-13,50624.0,2.097716,11.017595,5.686212,0.79,0.55,464.0,801.2190265486726,53694.0
1364,6,2020-12-15,53694.0,2.29163,12.421918,6.493206,0.57,0.48,465.0,717.5243362831858,6,2020-12-14,51612.0,2.352716,12.15692,5.862734,0.68,0.49,464.0,722.9557522123894,54681.0
1365,6,2020-12-16,54681.0,2.42681,12.927801,6.793669,0.63,0.61,465.0,718.1818181818181,6,2020-12-15,53694.0,2.29163,12.421918,6.493206,0.57,0.48,465.0,717.5243362831858,55801.0
1366,6,2020-12-17,55801.0,2.426287,13.436814,7.598414,0.5,0.51,471.0,716.0796460176991,6,2020-12-16,54681.0,2.42681,12.927801,6.793669,0.63,0.61,465.0,718.1818181818181,56687.0
1367,6,2020-12-18,56687.0,2.507295,14.978453,8.386514,0.44,0.6,474.0,684.6208425720621,6,2020-12-17,55801.0,2.426287,13.436814,7.598414,0.5,0.51,471.0,716.0796460176991,57205.0
1368,6,2020-12-19,57205.0,2.477356,14.621226,9.464943,0.63,0.66,476.0,740.1681415929204,6,2020-12-18,56687.0,2.507295,14.978453,8.386514,0.44,0.6,474.0,684.6208425720621,58200.0
1369,6,2020-12-20,58200.0,3.791143,14.19472,9.99683,0.76,0.62,476.0,798.3230088495575,6,2020-12-19,57205.0,2.477356,14.621226,9.464943,0.63,0.66,476.0,740.1681415929204,60260.0
1370,6,2020-12-21,60260.0,2.5546,13.934552,10.625739,0.69,0.72,476.0,675.6150442477876,6,2020-12-20,58200.0,3.791143,14.19472,9.99683,0.76,0.62,476.0,798.3230088495575,61324.0
1371,6,2020-12-22,61324.0,2.723815,13.758557,11.468449,0.85,0.76,477.0,728.7716186252771,6,2020-12-21,60260.0,2.5546,13.934552,10.625739,0.69,0.72,476.0,675.6150442477876,62439.0
1372,6,2020-12-23,62439.0,2.973783,14.597428,12.277298,0.9,0.74,480.0,732.5353982300885,6,2020-12-22,61324.0,2.723815,13.758557,11.468449,0.85,0.76,477.0,728.7716186252771,63044.0
1373,6,2020-12-24,63044.0,3.060085,13.504825,13.070521,0.71,0.62,480.0,763.0243362831858,6,2020-12-23,62439.0,2.973783,14.597428,12.277298,0.9,0.74,480.0,732.5353982300885,59601.0
1374,6,2020-12-25,59601.0,3.298393,13.547498,14.330947,0.67,0.66,480.0,810.7427937915743,6,2020-12-24,63044.0,3.060085,13.504825,13.070521,0.71,0.62,480.0,763.0243362831858,60417.0
1375,6,2020-12-26,60417.0,3.7708,13.821085,15.434604,0.74,0.7,480.0,765.9068736141907,6,2020-12-25,59601.0,3.298393,13.547498,14.330947,0.67,0.66,480.0,810.7427937915743,61174.0
1376,6,2020-12-27,61174.0,3.802472,14.057894,16.162084,0.69,0.71,481.0,808.0973451327434,6,2020-12-26,60417.0,3.7708,13.821085,15.434604,0.74,0.7,480.0,765.9068736141907,61914.0
1377,6,2020-12-28,61914.0,4.012328,15.156983,16.509023,0.79,0.65,497.0,746.7411504424779,6,2020-12-27,61174.0,3.802472,14.057894,16.162084,0.69,0.71,481.0,808.0973451327434,62392.0
1378,6,2020-12-29,62392.0,4.17939,15.754542,17.382734,0.78,0.72,499.0,719.1832229580574,6,2020-12-28,61914.0,4.012328,15.156983,16.509023,0.79,0.65,497.0,746.7411504424779,63096.0
